,w_index,c1_index,c2_index,ITC
672,1.0,1.0,22.0,906.0
673,1.0,1.0,23.0,763.0
674,1.0,1.0,24.0,798.0
675,1.0,2.0,0.0,1439.0
676,1.0,2.0,1.0,1519.0
677,1.0,2.0,2.0,1435.0
678,1.0,2.0,3.0,1093.0
679,1.0,2.0,4.0,1062.0
680,1.0,2.0,5.0,955.0
681,1.0,2.0,6.0,844.0
682,1.0,2.0,7.0,866.0
683,1.0,2.0,8.0,763.0
684,1.0,2.0,9.0,709.0
685,1.0,2.0,10.0,675.0
686,1.0,2.0,11.0,766.0
687,1.0,2.0,12.0,710.0
688,1.0,2.0,13.0,633.0
689,1.0,2.0,14.0,725.0
690,1.0,2.0,15.0,735.0
691,1.0,2.0,16.0,695.0
692,1.0,2.0,17.0,689.0
693,1.0,2.0,18.0,683.0
694,1.0,2.0,19.0,788.0
695,1.0,2.0,20.0,849.0
696,1.0,2.0,21.0,907.0
697,1.0,2.0,22.0,813.0
698,1.0,2.0,23.0,894.0
699,1.0,2.0,24.0,930.0
700,1.0,3.0,0.0,1100.0
701,1.0,3.0,1.0,1682.0
702,1.0,3.0,2.0,1485.0
703,1.0,3.0,3.0,1203.0
704,1.0,3.0,4.0,1214.0
705,1.0,3.0,5.0,1091.0
706,1.0,3.0,6.0,935.0
707,1.0,3.0,7.0,799.0
708,1.0,3.0,8.0,915.0
709,1.0,3.0,9.0,740.0
710,1.0,3.0,10.0,762.0
711,1.0,3.0,11.0,721.0
712,1.0,3.0,12.0,715.0
713,1.0,3.0,13.0,768.0
714,1.0,3.0,14.0,708.0
715,1.0,3.0,15.0,677.0
716,1.0,3.0,16.0,786.0
717,1.0,3.0,17.0,810.0
718,1.0,3.0,18.0,728.0
719,1.0,3.0,19.0,812.0
720,1.0,3.0,20.0,718.0
721,1.0,3.0,21.0,891.0
722,1.0,3.0,22.0,798.0
723,1.0,3.0,23.0,937.0
724,1.0,3.0,24.0,1067.0
725,1.0,4.0,0.0,1276.0
726,1.0,4.0,1.0,1764.0
727,1.0,4.0,2.0,1692.0
728,1.0,4.0,3.0,1398.0
729,1.0,4.0,4.0,1289.0
730,1.0,4.0,5.0,1076.0
731,1.0,4.0,6.0,924.0
732,1.0,4.0,7.0,817.0
733,1.0,4.0,8.0,799.0
734,1.0,4.0,9.0,801.0
735,1.0,4.0,10.0,807.0
736,1.0,4.0,11.0,753.0
737,1.0,4.0,12.0,756.0
738,1.0,4.0,13.0,770.0
739,1.0,4.0,14.0,697.0
740,1.0,4.0,15.0,706.0
741,1.0,4.0,16.0,766.0
742,1.0,4.0,17.0,801.0
